"","uniprot_gn_id","external_gene_name","cluster","betweenness","degree_centrality","logFC","file_id","ID","pocket","druggability","num_drug_pockets","struct_score"
"16","O15335","CHAD","11",4,2,1.79253724613272,"AF-O15335-F1-model_v4","O15335-F1",0.055,0.551,1,93.2710133239832
"17","O43255","SIAH2","2",0,1,1.79044165482561,"AF-O43255-F1-model_v4","O43255-F1",0.279,0.336,0,85.6233664185277
"18","O43379","WDR62","2",0,1,1.3673204604948,"AF-O43379-F1-model_v4","O43379-F1",0.088,0.77,2,61.3650231402125
"19","O43570","CA12","12",0,1,1.90681484282684,"AF-O43570-F1-model_v4","O43570-F1",0.413,0.434,1,88.3933477011494
"20","O43683","BUB1","2",1045,4,1.31892800491687,"AF-O43683-F1-model_v4","O43683-F1",0.138,0.403,1,64.124272589836
"21","O43761","SYNGR3","2",524,2,1.79627383004472,"AF-O43761-F1-model_v4","O43761-F1",0.202,0.389,0,80.7308688147296
"22","O60566","BUB1B","2",525,4,1.24839897885837,"AF-O60566-F1-model_v4","O60566-F1",0.211,0.846,2,64.7205771748185
"23","O60635","TSPAN1","31",0,1,2.19152998892337,"AF-O60635-F1-model_v4","O60635-F1",0.125,0.951,1,88.547891598916
"24","O60779","SLC19A2","31",0,1,1.03808794345549,"AF-O60779-F1-model_v4","O60779-F1",0.108,0.955,1,81.2796728852543
"25","O60814","H2BC12","2",2514,14,1.1835446774474,"AF-O60814-F1-model_v4","O60814-F1",0.241,0.937,1,88.0577868852459
"26","O60894","RAMP1","29",0,1,2.37850690742375,"AF-O60894-F1-model_v4","O60894-F1",0.355,0.624,1,89.9139782244556
"27","O75112","LDB3","16",0,1,1.37382352570046,"AF-O75112-F1-model_v4","O75112-F1",0.1,0.432,1,61.8365713758761
"28","O75330","HMMR","2",0,1,1.41343874092632,"AF-O75330-F1-model_v4","O75330-F1",0.192,0.886,2,76.1048990670059
"29","O75335","PPFIA4","2",783,2,1.0459612256166,"AF-O75335-F1-model_v4","O75335-F1",0.213,0.637,3,66.8916406664544
"30","O75382","TRIM3","2",0,1,1.03089329447894,"AF-O75382-F1-model_v4","O75382-F1",0.217,0.939,2,84.1281000176087
"31","O94761","RECQL4","2",783,3,1.12982522667875,"AF-O94761-F1-model_v4","O94761-F1",0.125,0.793,1,69.0309568099209
"32","O95067","CCNB2","2",5794,7,1.0278428649587,"AF-O95067-F1-model_v4","O95067-F1",0.089,0.073,0,80.3833301857098
"33","O95084","PRSS23","2",0,1,1.27197922552185,"AF-O95084-F1-model_v4","O95084-F1",0.096,0.829,1,82.0515463237718
"34","O95180","CACNA1H","2",706,3,2.14283402855006,"AF-O95180-F1-model_v4","O95180-F1",0.404,0.873,2,58.8297794480715
"35","O95229","ZWINT","2",207,2,1.26347635290977,"AF-O95229-F1-model_v4","O95229-F1",0.268,0.32,0,79.4582673942701
"36","O95235","KIF20A","2",734,7,1.39604482248976,"AF-O95235-F1-model_v4","O95235-F1",0.333,0.814,3,67.3045557924662
"37","O95238","SPDEF","26",1,2,1.30403057413393,"AF-O95238-F1-model_v4","O95238-F1",0.087,0.614,1,71.2215550510783
"38","O95239","KIF4A","2",0,1,1.58738933282121,"AF-O95239-F1-model_v4","O95239-F1",0.244,0.668,3,72.1712231759657
"39","O95257","GADD45G","2",0,1,1.30210280706768,"AF-O95257-F1-model_v4","O95257-F1",0.304,0.295,0,88.1133889816361
"40","O95388","CCN4","2",0,1,1.44570882808994,"AF-O95388-F1-model_v4","O95388-F1",0.174,0.57,2,77.1048894436519
"41","O95969","SCGB1D2","30",0,1,1.59765581384881,"AF-O95969-F1-model_v4","O95969-F1",0.384,0.483,1,90.6686994219653
"42","O95994","AGR2","2",1020,5,2.40152122588122,"AF-O95994-F1-model_v4","O95994-F1",0.263,0.901,1,87.4194598436389
"43","O95997","PTTG1","2",780,4,1.07721399646162,"AF-O95997-F1-model_v4","O95997-F1",0.339,0.504,1,64.5439896707553
"44","O96020","CCNE2","2",0,1,1.07056255758004,"AF-O96020-F1-model_v4","O96020-F1",0.296,0.527,1,77.7639902676399
"45","P00748","F12","2",1104,3,1.61748691179807,"AF-P00748-F1-model_v4","P00748-F1",0.08,0.51,1,76.2485143097643
"46","P00751","CFB","11",0,1,2.21052526479989,"AF-P00751-F1-model_v4","P00751-F1",0.09,0.232,0,85.8838985024958
"47","P00918","CA2","13",0,1,1.41049271418981,"AF-P00918-F1-model_v4","P00918-F1",0.327,0.193,0,97.4029908345393
"48","P01009","SERPINA1","2",862,3,1.15975362507748,"AF-P01009-F1-model_v4","P01009-F1",0.431,0.336,0,89.0052049802612
"49","P02452","COL1A1","2",1218,3,1.06945736708967,"AF-P02452-F1-model_v4","P02452-F1",0.19,0.503,1,54.6859670992132
"50","P02458","COL2A1","2",0,3,1.8076703497088,"AF-P02458-F1-model_v4","P02458-F1",0.385,0.304,0,53.244126252505
"51","P02751","FN1","2",4410,9,1.47233285855991,"AF-P02751-F1-model_v4","P02751-F1",0.143,0.218,0,70.3327573241422
"52","P02790","HPX","2",263,2,2.15796589334119,"AF-P02790-F1-model_v4","P02790-F1",0.36,0.68,1,88.4948083242059
"53","P03372","ESR1","2",10905,16,2.12297978069787,"AF-P03372-F1-model_v4","P03372-F1",0.294,0.587,1,66.9044640931637
"54","P04075","ALDOA","2",0,1,1.04249900233727,"AF-P04075-F1-model_v4","P04075-F1",0.388,0.378,0,96.5286255411255
"55","P04155","TFF1","2",525,3,2.54595599885512,"AF-P04155-F1-model_v4","P04155-F1",0.319,0.341,0,88.4052922590837
"56","P04183","TK1","2",225,2,1.24130414880954,"AF-P04183-F1-model_v4","P04183-F1",0.284,0.554,2,82.3099831460674
"57","P04792","HSPB1","2",3077,2,1.23020457888664,"AF-P04792-F1-model_v4","P04792-F1",0.075,0.195,0,67.9757293606456
"58","P05161","ISG15","2",786,4,1.46663750273983,"AF-P05161-F1-model_v4","P05161-F1",0.503,0.095,0,86.5401352426412
"59","P05783","KRT18","2",525,3,1.30567193985609,"AF-P05783-F1-model_v4","P05783-F1",0.125,0.53,1,80.2997508896797
"60","P05787","KRT8","2",0,1,1.31890206388462,"AF-P05787-F1-model_v4","P05787-F1",0.432,0.721,1,76.3267437533227
"61","P05997","COL5A2","2",488,3,1.07254365602723,"AF-P05997-F1-model_v4","P05997-F1",0.269,0.35,0,53.1025525024534
"62","P06401","PGR","2",0,3,1.44876254474291,"AF-P06401-F1-model_v4","P06401-F1",0.236,0.536,2,57.7072780894835
"63","P06493","CDK1","2",4469,12,1.05224368198343,"AF-P06493-F1-model_v4","P06493-F1",0.514,0.471,1,89.3155051975052
"64","P06899","H2BC11","2",13238,16,1.03608439683035,"AF-P06899-F1-model_v4","P06899-F1",0.25,0.87,2,85.698045035824
"65","P07949","RET","2",2015,7,2.82933264304371,"AF-P07949-F1-model_v4","P07949-F1",0.127,0.827,1,79.442057208238
"66","P08069","IGF1R","2",6913,7,1.02941165976157,"AF-P08069-F1-model_v4","P08069-F1",0.15,0.731,1,78.502755985267
"67","P08247","SYP","2",263,2,1.73893185423514,"AF-P08247-F1-model_v4","P08247-F1",0.39,0.651,2,78.3437139272271
"68","P08709","F7","2",0,1,2.61283154933866,"AF-P08709-F1-model_v4","P08709-F1",0.316,0.422,1,82.7395737614171
"69","P08727","KRT19","2",0,1,1.42498692146303,"AF-P08727-F1-model_v4","P08727-F1",0.374,0.199,0,81.4000710135571
"70","P09017","HOXC4","23",0,1,1.11187334311811,"AF-P09017-F1-model_v4","P09017-F1",0.08,0.588,1,65.9161827701095
"71","P09067","HOXB5","23",0,1,2.45578169084268,"AF-P09067-F1-model_v4","P09067-F1",0.277,0.33,0,63.733368777187
"72","P09104","ENO2","21",0,1,1.20086411736755,"AF-P09104-F1-model_v4","P09104-F1",0.374,0.498,1,97.1374360517605
"73","P09238","MMP10","2",263,2,1.78689900536498,"AF-P09238-F1-model_v4","P09238-F1",0.19,0.54,1,85.62216801461
"74","P09669","COX6C","10",0,1,1.79141024163487,"AF-P09669-F1-model_v4","P09669-F1",0.362,0.466,1,94.8665802269044
"75","P09914","IFIT1","2",0,1,1.05471799899901,"AF-P09914-F1-model_v4","P09914-F1",0.057,0.93,1,94.1743924993578
"76","P0C0L4","C4A","11",3,2,1.59507518970931,"AF-P0C0L4-F1-model_v4","P0C0L4-F1",0.343,0.596,1,83.5416452991453
"77","P0C0L5","C4B","11",3,2,1.47523886225635,"AF-P0C0L5-F1-model_v4","P0C0L5-F1",0.182,0.325,0,83.4692528185101
"78","P0C0S8","H2AC11","2",0,1,1.41297137589561,"AF-P0C0S8-F1-model_v4","P0C0S8-F1",0.416,0.234,0,91.3035750251762
"79","P0DPH8","TUBA3D","2",0,1,3.30190355175448,"AF-P0DPH8-F1-model_v4","P0DPH8-F1",0.241,0.831,1,91.9623206150342
"80","P10242","MYB","2",0,1,1.37640200268603,"AF-P10242-F1-model_v4","P10242-F1",0.162,0.652,1,59.1985935965429
"81","P10276","RARA","2",263,7,1.15982639626366,"AF-P10276-F1-model_v4","P10276-F1",0.362,0.958,1,79.418920518602
"82","P11388","TOP2A","2",430,7,1.84806236987306,"AF-P11388-F1-model_v4","P11388-F1",0.045,0.897,1,76.4083174292472
"83","P12107","COL11A1","2",976,3,2.54135952699114,"AF-P12107-F1-model_v4","P12107-F1",0.179,0.37,0,52.8854014255502
"84","P13805","TNNT1","4",0,1,3.59851079231716,"AF-P13805-F1-model_v4","P13805-F1",0.147,0.251,0,74.9739308855292
"85","P13929","ENO3","21",0,1,2.33935196784245,"AF-P13929-F1-model_v4","P13929-F1",0.408,0.473,1,97.559034211323
"86","P14635","CCNB1","2",2690,8,1.27997553515647,"AF-P14635-F1-model_v4","P14635-F1",0.078,0.699,1,77.7724150162578
"87","P16157","ANK1","4",12,2,1.80432443902617,"AF-P16157-F1-model_v4","P16157-F1",0.092,0.544,1,69.7517586587553
"88","P17302","GJA1","2",525,3,1.17475198938054,"AF-P17302-F1-model_v4","P17302-F1",0.085,0.955,1,70.9983305839657
"89","P19022","CDH2","2",1302,4,1.06306189776226,"AF-P19022-F1-model_v4","P19022-F1",0.099,0.215,0,79.1765300313123
"90","P19237","TNNI1","4",0,1,2.53305836759946,"AF-P19237-F1-model_v4","P19237-F1",0.252,0.365,0,78.0849108910891
"91","P20248","CCNA2","2",5568,7,1.02692469140432,"AF-P20248-F1-model_v4","P20248-F1",0.256,0.547,2,74.7478724026924
"92","P20336","RAB3A","2",524,2,1.19562552597991,"AF-P20336-F1-model_v4","P20336-F1",0.058,0.861,1,84.0467539863326
"93","P20700","LMNB1","2",1112,3,1.08780412790511,"AF-P20700-F1-model_v4","P20700-F1",0.275,0.754,2,82.6346633684663
"94","P21579","SYT1","2",2322,5,3.18673245089035,"AF-P21579-F1-model_v4","P21579-F1",0.232,0.309,0,81.1354439461883
"95","P21810","BGN","2",525,3,1.13833021613712,"AF-P21810-F1-model_v4","P21810-F1",0.299,0.811,1,85.7091987725878
"96","P21860","ERBB3","2",4589,3,1.08329405297532,"AF-P21860-F1-model_v4","P21860-F1",0.108,0.502,1,72.8253734800232
"97","P22607","FGFR3","2",802,3,1.75623173088647,"AF-P22607-F1-model_v4","P22607-F1",0.127,0.488,1,75.3696381632322
"98","P22674","CCNO","2",263,4,2.0180396288855,"AF-P22674-F1-model_v4","P22674-F1",0.405,0.838,2,79.7310232383808
"99","P22694","PRKACB","2",1040,2,1.14470245129093,"AF-P22694-F1-model_v4","P22694-F1",0.128,0.727,1,95.6288622129436
"100","P23510","TNFSF4","33",0,1,1.30865413959436,"AF-P23510-F1-model_v4","P23510-F1",0.246,0.187,0,84.4242645074224
"101","P23771","GATA3","2",263,10,1.91224361945167,"AF-P23771-F1-model_v4","P23771-F1",0.11,0.426,1,58.3175371360665
"102","P24347","MMP11","2",0,1,2.34771380626924,"AF-P24347-F1-model_v4","P24347-F1",0.41,0.848,1,78.8245550683518
"103","P24385","CCND1","2",1810,6,1.43873192738736,"AF-P24385-F1-model_v4","P24385-F1",0.313,0.616,2,88.5515780518928
"104","P24588","AKAP5","2",0,1,1.38535817720121,"AF-P24588-F1-model_v4","P24588-F1",0.32,0.513,1,55.2899423718532
"105","P25815","S100P","2",0,1,2.1918156636434,"AF-P25815-F1-model_v4","P25815-F1",0.427,0.529,1,87.1975412087912
"106","P27658","COL8A1","2",210,2,1.03742682382547,"AF-P27658-F1-model_v4","P27658-F1",0.037,0.234,0,59.4367760617761
"107","P29033","GJB2","2",0,1,2.0182863581061,"AF-P29033-F1-model_v4","P29033-F1",0.236,0.943,2,86.3863956639566
"108","P29373","CRABP2","2",0,1,1.65343335582455,"AF-P29373-F1-model_v4","P29373-F1",0.238,0.254,0,96.7101000909918
"109","P30307","CDC25C","2",0,1,1.5933888431822,"AF-P30307-F1-model_v4","P30307-F1",0.362,0.777,1,64.1824899598394
"110","P30556","AGTR1","3",0,1,1.38081655984536,"AF-P30556-F1-model_v4","P30556-F1",0.109,0.89,4,82.0448153261995
"111","P31350","RRM2","2",0,1,1.23228400075678,"AF-P31350-F1-model_v4","P31350-F1",0.276,0.377,0,80.1260056925996
"112","P33552","CKS2","2",0,1,1.16199481816363,"AF-P33552-F1-model_v4","P33552-F1",0.368,0.194,0,92.8712195121951
"113","P33981","TTK","2",263,2,1.04908932556264,"AF-P33981-F1-model_v4","P33981-F1",0.087,0.956,1,63.954351783879
"114","P40305","IFI27","2",0,1,1.24999339201403,"AF-P40305-F1-model_v4","P40305-F1",0.066,0.942,1,52.1421118012422
"115","P41587","VIPR2","29",0,1,1.11870979546183,"AF-P41587-F1-model_v4","P41587-F1",0.085,0.794,3,74.5746984491671
"116","P48549","KCNJ3","2",0,1,3.69494666076491,"AF-P48549-F1-model_v4","P48549-F1",0.272,0.905,3,72.6244489179668
"117","P49454","CENPF","2",0,2,1.49832069754732,"AF-P49454-F9-model_v4","P49454-F9",0.372,0.826,1,72.0016993930739
"118","P49454","CENPF","2",0,2,1.49832069754732,"AF-P49454-F4-model_v4","P49454-F4",0.416,0.452,1,70.5056078431373
"119","P49454","CENPF","2",0,2,1.49832069754732,"AF-P49454-F6-model_v4","P49454-F6",0.437,0.484,2,70.995527633697
"120","P49454","CENPF","2",0,2,1.49832069754732,"AF-P49454-F1-model_v4","P49454-F1",0.399,0.524,2,72.4119894505495
"121","P49454","CENPF","2",0,2,1.49832069754732,"AF-P49454-F3-model_v4","P49454-F3",0.328,0.243,0,70.3329779477147
"122","P49454","CENPF","2",0,2,1.49832069754732,"AF-P49454-F2-model_v4","P49454-F2",0.173,0.336,0,71.950278588485
"123","P49454","CENPF","2",0,2,1.49832069754732,"AF-P49454-F7-model_v4","P49454-F7",0.122,0.906,1,71.418744961032
"124","P49454","CENPF","2",0,2,1.49832069754732,"AF-P49454-F8-model_v4","P49454-F8",0.307,0.792,6,71.5561330839123
"125","P49454","CENPF","2",0,2,1.49832069754732,"AF-P49454-F5-model_v4","P49454-F5",0.219,0.384,0,70.8340929025329
"126","P49454","CENPF","2",0,2,1.49832069754732,"AF-P49454-F10-model_v4","P49454-F10",0.416,0.769,3,73.1536007249142
"127","P49747","COMP","2",263,2,1.95057008753923,"AF-P49747-F1-model_v4","P49747-F1",0.18,0.681,2,88.5665641202904
"128","P50150","GNG4","2",653,3,1.15962564735078,"AF-P50150-F1-model_v4","P50150-F1",0.326,0.428,1,87.9333619210978
"129","P51955","NEK2","2",502,2,2.15776755836126,"AF-P51955-F1-model_v4","P51955-F1",0.136,0.658,2,78.7481933351694
"130","P52292","KPNA2","2",1619,3,1.01865647671083,"AF-P52292-F1-model_v4","P52292-F1",0.024,0.711,1,86.1073162939297
"131","P52732","KIF11","2",2981,7,1.19854897381253,"AF-P52732-F1-model_v4","P52732-F1",0.141,0.991,1,74.7686384864088
"132","P53350","PLK1","2",17329,14,1.2679895884158,"AF-P53350-F1-model_v4","P53350-F1",0.175,0.953,2,85.1698896752706
"133","P54284","CACNB3","2",0,1,1.15050677985969,"AF-P54284-F1-model_v4","P54284-F1",-0.018,0.756,1,74.0703333333333
"134","P54652","HSPA2","2",2166,4,1.03876988088761,"AF-P54652-F1-model_v4","P54652-F1",0.268,0.449,1,89.445127006706
"135","P55001","MFAP2","2",783,2,1.17591390157654,"AF-P55001-F1-model_v4","P55001-F1",0.317,0.32,0,68.6787714481812
"136","P55317","FOXA1","2",6711,8,1.87505492745727,"AF-P55317-F1-model_v4","P55317-F1",0.266,0.29,0,57.4864323067984
"137","P55327","TPD52","2",263,2,1.33484541064716,"AF-P55327-F1-model_v4","P55327-F1",0.35,0.412,1,68.1763684210526
"138","P56159","GFRA1","2",0,2,1.73239167606154,"AF-P56159-F1-model_v4","P56159-F1",0.1,0.638,1,73.8963423473655
"139","P58876","H2BC5","2",2260,15,1.84774234554033,"AF-P58876-F1-model_v4","P58876-F1",0.283,0.959,1,87.5827170582227
"140","P62805","H4C9","2",0,1,1.10789695790297,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525
"141","P62805","H4C8","2",727,7,1.56106181349146,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525
"142","P62807","H2BC4","2",3687,10,2.15975195927773,"AF-P62807-F1-model_v4","P62807-F1",0.291,0.965,1,87.8297338792221
"143","P62807","H2BC8","2",1547,8,1.51830337273629,"AF-P62807-F1-model_v4","P62807-F1",0.291,0.965,1,87.8297338792221
"144","P68431","H3C10","2",6824,6,2.24347672030244,"AF-P68431-F1-model_v4","P68431-F1",0.351,0.623,1,87.2869195189639
"145","P68431","H3C6","2",101,4,1.11764435466854,"AF-P68431-F1-model_v4","P68431-F1",0.351,0.623,1,87.2869195189639
"146","P78380","OLR1","2",0,1,1.09434689327907,"AF-P78380-F1-model_v4","P78380-F1",0.388,0.476,1,87.4070948434622
"147","P80404","ABAT","1",0,1,1.75572730678128,"AF-P80404-F1-model_v4","P80404-F1",0.258,0.621,2,94.0412953629032
"148","P82930","MRPS34","28",0,1,1.10460932184811,"AF-P82930-F1-model_v4","P82930-F1",0.351,0.505,1,82.715019326339
"149","Q00796","SORD","1",0,1,1.37410391454184,"AF-Q00796-F1-model_v4","Q00796-F1",0.207,0.55,1,98.0611094564408
"150","Q01094","E2F1","2",1219,4,1.07125011588836,"AF-Q01094-F1-model_v4","Q01094-F1",0.159,0.295,0,63.7350409463148
"151","Q01668","CACNA1D","2",1190,3,1.61544164428986,"AF-Q01668-F1-model_v4","Q01668-F1",0.099,0.962,7,64.4089646376812
"152","Q02224","CENPE","2",1,2,1.07396183245796,"AF-Q02224-F4-model_v4","Q02224-F4",0.168,0.487,1,72.3195598895409
"153","Q02224","CENPE","2",1,2,1.07396183245796,"AF-Q02224-F5-model_v4","Q02224-F5",0.235,0.575,2,73.0695095601475
"154","Q02224","CENPE","2",1,2,1.07396183245796,"AF-Q02224-F2-model_v4","Q02224-F2",0.126,0.96,2,70.7644444444445
"155","Q02224","CENPE","2",1,2,1.07396183245796,"AF-Q02224-F8-model_v4","Q02224-F8",0.191,0.88,2,74.1531594148887
"156","Q02224","CENPE","2",1,2,1.07396183245796,"AF-Q02224-F6-model_v4","Q02224-F6",0.135,0.997,5,72.5524854202401
"157","Q02224","CENPE","2",1,2,1.07396183245796,"AF-Q02224-F7-model_v4","Q02224-F7",0.304,0.741,2,72.4408738281586
"158","Q02224","CENPE","2",1,2,1.07396183245796,"AF-Q02224-F3-model_v4","Q02224-F3",0.416,0.949,1,70.8415997235899
"159","Q02224","CENPE","2",1,2,1.07396183245796,"AF-Q02224-F1-model_v4","Q02224-F1",0.308,0.67,2,71.0705068277311
"160","Q02241","KIF23","2",186,4,1.09346995992278,"AF-Q02241-F1-model_v4","Q02241-F1",0.314,0.498,1,73.073534214619
"161","Q02790","FKBP4","2",162,2,1.22789930171099,"AF-Q02790-F1-model_v4","Q02790-F1",0.358,0.411,1,90.5499396102114
"162","Q03692","COL10A1","2",0,1,2.77428735453234,"AF-Q03692-F1-model_v4","Q03692-F1",-0.01,0.058,0,61.4977457264957
"163","Q04726","TLE3","2",263,3,1.02805072184556,"AF-Q04726-F1-model_v4","Q04726-F1",0.188,0.805,1,69.4108619218297
"164","Q05639","EEF1A2","2",1040,2,2.69470188232092,"AF-Q05639-F1-model_v4","Q05639-F1",0.384,0.71,1,88.7397970115591
"165","Q06609","RAD51","2",2751,7,1.01078231523146,"AF-Q06609-F1-model_v4","Q06609-F1",0.282,0.64,1,91.5906682116647
"166","Q07654","TFF3","2",0,1,2.30789200819831,"AF-Q07654-F1-model_v4","Q07654-F1",0.405,0.466,1,80.138
"167","Q08050","FOXM1","2",0,2,1.23536100897436,"AF-Q08050-F1-model_v4","Q08050-F1",0.173,0.701,1,51.0762881727687
"168","Q09428","ABCC8","2",263,2,1.26830063418413,"AF-Q09428-F1-model_v4","Q09428-F1",0.122,0.999,2,82.6240913102784
"169","Q12809","KCNH2","2",0,1,1.55513225391493,"AF-Q12809-F1-model_v4","Q12809-F1",0.079,0.896,2,63.8125348001796
"170","Q13153","PAK1","2",525,4,1.16808738022906,"AF-Q13153-F1-model_v4","Q13153-F1",0.156,0.13,0,73.6544828396803
"171","Q13214","SEMA3B","4",0,1,1.36533392528927,"AF-Q13214-F1-model_v4","Q13214-F1",0.227,0.717,2,85.7160536202186
"172","Q13275","SEMA3F","4",0,1,1.1378596570223,"AF-Q13275-F1-model_v4","Q13275-F1",0.253,0.342,0,84.1191994856133
"173","Q13296","SCGB2A2","30",0,1,1.24629743256424,"AF-Q13296-F1-model_v4","Q13296-F1",0.248,0.178,0,89.8606566347469
"174","Q13323","BIK","7",1,2,1.16718623217496,"AF-Q13323-F1-model_v4","Q13323-F1",0.409,0.883,2,62.542898089172
"175","Q13387","MAPK8IP2","22",0,1,1.82490751253698,"AF-Q13387-F1-model_v4","Q13387-F1",0.174,0.869,1,51.7187309562399
"176","Q13733","ATP1A4","2",0,1,1.45725780294188,"AF-Q13733-F1-model_v4","Q13733-F1",0.213,0.791,2,87.530096069869
"177","Q13794","PMAIP1","7",0,1,1.80253080207946,"AF-Q13794-F1-model_v4","Q13794-F1",0.317,0.217,0,82.9101421800948
"178","Q13882","PTK6","2",0,1,1.34080052142565,"AF-Q13882-F1-model_v4","Q13882-F1",0.137,0.283,0,89.1669529540481
"179","Q14166","TTLL12","2",0,1,1.02042682671549,"AF-Q14166-F1-model_v4","Q14166-F1",0.183,0.961,2,91.1891239763854
"180","Q14508","WFDC2","2",263,2,1.00644266309794,"AF-Q14508-F1-model_v4","Q14508-F1",0.366,0.134,0,82.0450112107623
"181","Q14534","SQLE","32",0,1,1.10310404176959,"AF-Q14534-F1-model_v4","Q14534-F1",0.304,0.953,2,86.1164581947217
"182","Q14654","KCNJ11","2",524,2,1.66483724042026,"AF-Q14654-F1-model_v4","Q14654-F1",0.126,0.592,1,84.5652303168899
"183","Q14674","ESPL1","2",0,1,1.25377202877972,"AF-Q14674-F1-model_v4","Q14674-F1",0.619,0.885,1,75.7783475713937
"184","Q14680","MELK","2",0,1,1.29611302978795,"AF-Q14680-F1-model_v4","Q14680-F1",0.159,0.993,1,70.6437161388783
"185","Q14691","GINS1","2",0,1,1.02137139323077,"AF-Q14691-F1-model_v4","Q14691-F1",0.241,0.287,0,93.3026906385617
"186","Q15004","PCLAF","2",0,1,1.44951454406858,"AF-Q15004-F1-model_v4","Q15004-F1",0.264,0.167,0,66.1263971462545
"187","Q15058","KIF14","2",796,8,1.50902370409514,"AF-Q15058-F1-model_v4","Q15058-F1",0.127,0.506,1,66.0463600917431
"188","Q15063","POSTN","2",0,1,1.12563630730214,"AF-Q15063-F1-model_v4","Q15063-F1",0.152,0.839,2,80.2447757779134
"189","Q15398","DLGAP5","2",825,4,1.2210648422011,"AF-Q15398-F1-model_v4","Q15398-F1",0.128,0.669,1,56.3710199490026
"190","Q15645","TRIP13","2",0,1,1.00316350991675,"AF-Q15645-F1-model_v4","Q15645-F1",0.249,0.677,2,86.9794004094765
"191","Q15646","OASL","2",0,1,1.14607887659577,"AF-Q15646-F1-model_v4","Q15646-F1",0.34,0.392,0,92.2869968892079
"192","Q15669","RHOH","2",0,1,1.11399616563863,"AF-Q15669-F1-model_v4","Q15669-F1",0.262,0.356,0,93.0024715338245
"193","Q15833","STXBP2","2",0,1,1.14642478235411,"AF-Q15833-F1-model_v4","Q15833-F1",0.122,0.43,1,90.5337283051211
"194","Q16099","GRIK4","2",547,4,1.35109918158351,"AF-Q16099-F1-model_v4","Q16099-F1",0.15,0.899,2,78.7804938927244
"195","Q16600","ZNF239","2",0,1,1.03944463760814,"AF-Q16600-F1-model_v4","Q16600-F1",0.248,0.294,0,62.8330030530114
"196","Q16610","ECM1","2",0,1,1.42062078648039,"AF-Q16610-F1-model_v4","Q16610-F1",0.196,0.839,2,68.8825199624237
"197","Q16667","CDKN3","2",0,1,1.04360096244164,"AF-Q16667-F1-model_v4","Q16667-F1",0.472,0.413,1,91.0594891826923
"198","Q16763","UBE2S","2",6858,8,1.05813528243896,"AF-Q16763-F1-model_v4","Q16763-F1",0.168,0.552,1,81.850285884455
"199","Q16778","H2BC21","2",4898,11,1.84866285455129,"AF-Q16778-F1-model_v4","Q16778-F1",0.458,0.645,2,88.0431390593047
"200","Q2NKX8","ERCC6L","2",0,1,1.25206582718471,"AF-Q2NKX8-F1-model_v4","Q2NKX8-F1",0.048,0.546,1,62.794578920827
"201","Q2WGJ6","KLHL38","2",0,1,1.53678451258906,"AF-Q2WGJ6-F1-model_v4","Q2WGJ6-F1",0.167,0.295,0,90.5139037666013
