"","uniprot_gn_id","external_gene_name","cluster","betweenness","degree_centrality","logFC","file_id","ID","pocket","druggability","num_drug_pockets","struct_score"
"15","O00257","CBX4","1",5241,10,1.47493564165583,"AF-O00257-F1-model_v4","O00257-F1",0.098,0.621,1,54.7085965317919
"16","O00322","UPK1A","60",0,2,1.43092691290694,"AF-O00322-F1-model_v4","O00322-F1",0.359,0.584,1,86.8512987654321
"17","O00445","SYT5","1",0,1,1.27803731504484,"AF-O00445-F1-model_v4","O00445-F1",0.113,0.038,0,84.4734060846561
"18","O00519","FAAH","20",0,1,1.18767695719716,"AF-O00519-F1-model_v4","O00519-F1",0.306,0.818,1,95.4688253896544
"19","O00526","UPK2","60",0,2,-1.82176627530202,"AF-O00526-F1-model_v4","O00526-F1",0.179,0.456,1,75.5850844966936
"20","O00631","SLN","1",0,1,6.09319773782005,"AF-O00631-F1-model_v4","O00631-F1",0.404,0.526,1,92.042641509434
"21","O00762","UBE2C","1",1802,5,1.07216895860716,"AF-O00762-F1-model_v4","O00762-F1",0.355,0.286,0,89.6987066473989
"22","O14522","PTPRT","1",0,1,1.32583478450246,"AF-O14522-F1-model_v4","O14522-F1",0.31,0.885,3,83.7919467554077
"23","O14578","CIT","1",7,2,1.07979031337089,"AF-O14578-F1-model_v4","O14578-F1",0.129,0.882,1,70.152782431933
"24","O14745","NHERF1","1",1749,3,1.57626987909163,"AF-O14745-F1-model_v4","O14745-F1",0.202,0.212,0,72.4747214076246
"25","O14756","HSD17B6","29",0,1,1.53596679702082,"AF-O14756-F1-model_v4","O14756-F1",0.374,0.79,1,95.5339114974318
"26","O14764","GABRD","1",539,2,1.64994572989106,"AF-O14764-F1-model_v4","O14764-F1",0.442,0.676,3,80.2010523369717
"27","O14777","NDC80","1",5243,3,1.01797966449181,"AF-O14777-F1-model_v4","O14777-F1",0.161,0.532,2,78.6095798805165
"28","O14788","TNFSF11","1",1741,2,-1.02317743727617,"AF-O14788-F1-model_v4","O14788-F1",0.35,0.321,0,79.7949520383693
"29","O14965","AURKA","1",6984,8,1.23191233461384,"AF-O14965-F1-model_v4","O14965-F1",0.139,0.431,1,75.9057868649318
"30","O14967","CLGN","1",0,1,2.6026551218075,"AF-O14967-F1-model_v4","O14967-F1",0.206,0.402,1,76.202699473471
"31","O14975","SLC27A2","1",0,1,1.97287081730973,"AF-O14975-F1-model_v4","O14975-F1",0.206,0.925,1,92.7394009681323
"32","O14983","ATP2A1","1",3497,3,5.06578445968528,"AF-O14983-F1-model_v4","O14983-F1",0.062,0.891,5,88.6152205977487
"33","O15049","N4BP3","1",0,1,1.51986543121094,"AF-O15049-F1-model_v4","O15049-F1",0.222,0.084,0,65.4881270588235
"34","O15232","MATN3","1",3496,2,2.07003739794047,"AF-O15232-F1-model_v4","O15232-F1",0.264,0.62,1,78.4606536479523
"35","O15273","TCAP","1",7184,5,4.82417520219413,"AF-O15273-F1-model_v4","O15273-F1",0.312,0.434,1,80.0296769346356
"36","O15335","CHAD","1",0,2,1.7770348616961,"AF-O15335-F1-model_v4","O15335-F1",0.055,0.551,1,93.2710133239832
"37","O15381","NVL","1",0,2,1.09899149128962,"AF-O15381-F1-model_v4","O15381-F1",0.201,0.885,3,72.1711012620192
"38","O15496","PLA2G10","45",0,2,1.95802871784467,"AF-O15496-F1-model_v4","O15496-F1",0.095,0.895,1,87.8306582077716
"39","O15520","FGF10","1",526,3,1.00248715366552,"AF-O15520-F1-model_v4","O15520-F1",0.372,0.07,0,81.5400060790273
"40","O43255","SIAH2","1",0,1,1.80884857138163,"AF-O43255-F1-model_v4","O43255-F1",0.279,0.336,0,85.6233664185277
"41","O43379","WDR62","1",0,1,1.38378117388157,"AF-O43379-F1-model_v4","O43379-F1",0.113,0.807,2,61.3650231402125
"42","O43520","ATP8B1","5",0,1,1.05069599125735,"AF-O43520-F1-model_v4","O43520-F1",0.321,0.516,2,79.9571071851559
"43","O43570","CA12","11",0,2,1.92826987116787,"AF-O43570-F1-model_v4","O43570-F1",0.413,0.434,1,88.3933477011494
"44","O43683","BUB1","1",1749,3,1.33124499832958,"AF-O43683-F1-model_v4","O43683-F1",0.115,0.403,1,64.124272589836
"45","O43761","SYNGR3","1",30,3,1.73787930203358,"AF-O43761-F1-model_v4","O43761-F1",0.202,0.389,0,80.7308688147296
"46","O60566","BUB1B","1",9769,8,1.27213750606298,"AF-O60566-F1-model_v4","O60566-F1",0.211,0.846,2,64.7205771748185
"47","O60662","KLHL41","1",17220,3,5.10771842974878,"AF-O60662-F1-model_v4","O60662-F1",0.141,0.306,0,93.7204704160569
"48","O60663","LMX1B","1",13568,2,1.06045664674487,"AF-O60663-F1-model_v4","O60663-F1",0.058,0.921,1,70.7138023664855
"49","O60701","UGDH","1",0,1,1.09700246562305,"AF-O60701-F1-model_v4","O60701-F1",0.201,0.894,1,93.7363977243341
"50","O60814","H2BC12","1",2683,15,1.19790521244927,"AF-O60814-F1-model_v4","O60814-F1",0.241,0.937,1,88.0577868852459
"51","O60894","RAMP1","12",0,1,2.39873303744453,"AF-O60894-F1-model_v4","O60894-F1",0.355,0.624,1,89.9139782244556
"52","O75093","SLIT1","1",3453,2,2.50506400878689,"AF-O75093-F1-model_v4","O75093-F1",0.132,0.736,1,80.5466490269717
"53","O75330","HMMR","1",12052,4,1.42687286696923,"AF-O75330-F1-model_v4","O75330-F1",0.192,0.886,2,76.1048990670059
"54","O75417","POLQ","1",0,3,1.16960711319091,"AF-O75417-F1-model_v4","O75417-F1",0.145,0.686,2,59.4862674012494
"55","O75487","GPC4","1",1749,3,1.06852614637812,"AF-O75487-F1-model_v4","O75487-F1",0.168,0.702,1,83.7613540713632
"56","O75602","SPAG6","1",5243,3,2.58488557280775,"AF-O75602-F1-model_v4","O75602-F1",0.351,0.173,0,95.2598049281314
"57","O75762","TRPA1","1",8733,5,4.84252660833252,"AF-O75762-F1-model_v4","O75762-F1",0.116,0.947,1,81.5129115904773
"58","O75764","TCEA3","1",0,1,1.15057852676986,"AF-O75764-F1-model_v4","O75764-F1",0.318,0.299,0,75.7962182086251
"59","O75783","RHBDL1","1",1749,2,2.4171122906241,"AF-O75783-F1-model_v4","O75783-F1",0.158,0.51,2,72.5054291593181
"60","O75864","PPP1R37","1",0,1,1.01613711268226,"AF-O75864-F1-model_v4","O75864-F1",0.384,0.963,1,74.7317876882028
"61","O76014","KRT37","1",4,6,2.72567319616248,"AF-O76014-F1-model_v4","O76014-F1",0.419,0.535,2,76.345
"62","O76061","STC2","1",0,1,1.18190031466986,"AF-O76061-F1-model_v4","O76061-F1",0.27,0.96,2,73.2958494623656
"63","O94761","RECQL4","1",75446,9,1.095579925566,"AF-O94761-F1-model_v4","O94761-F1",0.125,0.793,1,69.0309568099209
"64","O95049","TJP3","1",0,1,1.61230600703714,"AF-O95049-F1-model_v4","O95049-F1",0.077,0.88,2,66.5840854341737
"65","O95067","CCNB2","1",3496,5,1.01941391764748,"AF-O95067-F1-model_v4","O95067-F1",0.089,0.073,0,80.3833301857098
"66","O95084","PRSS23","1",0,1,1.29906880786457,"AF-O95084-F1-model_v4","O95084-F1",0.096,0.829,1,82.0515463237718
"67","O95154","AKR7A3","4",0,1,2.24868379671766,"AF-O95154-F1-model_v4","O95154-F1",0.11,0.848,2,96.5216265750286
"68","O95229","ZWINT","1",12207,3,1.26249590034492,"AF-O95229-F1-model_v4","O95229-F1",0.268,0.32,0,79.4582673942701
"69","O95235","KIF20A","1",54519,12,1.36303619512594,"AF-O95235-F1-model_v4","O95235-F1",0.333,0.814,3,67.3045557924662
"70","O95238","SPDEF","1",1749,2,1.34749923973909,"AF-O95238-F1-model_v4","O95238-F1",0.087,0.614,1,71.2215550510783
"71","O95239","KIF4A","1",73133,3,1.57344670125867,"AF-O95239-F1-model_v4","O95239-F1",0.244,0.668,3,72.1712231759657
"72","O95259","KCNH1","1",0,1,2.69913344589348,"AF-O95259-F1-model_v4","O95259-F1",0.212,0.931,2,73.9463563321005
"73","O95267","RASGRP1","1",0,1,1.31883869977605,"AF-O95267-F1-model_v4","O95267-F1",0.204,0.431,2,71.5412021427446
"74","O95388","CCN4","1",0,1,1.33533094793815,"AF-O95388-F1-model_v4","O95388-F1",0.174,0.57,2,77.1048894436519
"75","O95948","ONECUT2","1",0,1,1.43115344415796,"AF-O95948-F1-model_v4","O95948-F1",0.281,0.831,2,59.0450617283951
"76","O95969","SCGB1D2","53",0,1,1.59896089834277,"AF-O95969-F1-model_v4","O95969-F1",0.384,0.483,1,90.6686994219653
"77","O95994","AGR2","1",17929,10,2.43553326473947,"AF-O95994-F1-model_v4","O95994-F1",0.263,0.901,1,87.4194598436389
"78","O95997","PTTG1","1",18,2,1.03630106572056,"AF-O95997-F1-model_v4","O95997-F1",0.339,0.504,1,64.5439896707553
"79","O96020","CCNE2","1",0,2,1.11406640722685,"AF-O96020-F1-model_v4","O96020-F1",0.296,0.527,1,77.7639902676399
"80","P00748","F12","1",0,4,1.62948648990494,"AF-P00748-F1-model_v4","P00748-F1",0.08,0.51,1,76.2485143097643
"81","P00918","CA2","1",3497,3,1.69417493515187,"AF-P00918-F1-model_v4","P00918-F1",0.327,0.193,0,97.4029908345393
"82","P01008","SERPINC1","1",1876,2,2.79938359698114,"AF-P01008-F1-model_v4","P01008-F1",0.417,0.403,1,85.043299972951
"83","P01009","SERPINA1","1",9881,7,1.30334590615468,"AF-P01009-F1-model_v4","P01009-F1",0.431,0.336,0,89.0052049802612
"84","P01036","CST4","1",1749,2,4.15955657623418,"AF-P01036-F1-model_v4","P01036-F1",0.282,0.537,1,89.9583479789104
"85","P01037","CST1","1",3496,2,2.60981310879918,"AF-P01037-F1-model_v4","P01037-F1",0.29,0.544,1,92.4962424242424
"86","P01614","IGKV2D-40","1",3861,10,1.09265622754868,"AF-P01614-F1-model_v4","P01614-F1",0.219,0.422,1,90.3297430406852
"87","P02144","MB","1",0,1,2.71892786683849,"AF-P02144-F1-model_v4","P02144-F1",0.044,0.279,0,97.1770107349298
"88","P02458","COL2A1","1",12404,2,1.99194701317729,"AF-P02458-F1-model_v4","P02458-F1",0.25,0.304,0,53.244126252505
"89","P02585","TNNC2","1",0,2,4.02496889595524,"AF-P02585-F1-model_v4","P02585-F1",0.268,0.268,0,83.5519873317498
"90","P02675","FGB","1",0,3,1.02498782016661,"AF-P02675-F1-model_v4","P02675-F1",0.148,0.77,2,84.5702624872579
"91","P02679","FGG","1",9284,4,1.26797000566698,"AF-P02679-F1-model_v4","P02679-F1",0.247,0.813,3,85.7406392945715
"92","P02751","FN1","1",29498,16,1.38511196741271,"AF-P02751-F1-model_v4","P02751-F1",0.143,0.218,0,70.3327573241422
"93","P02760","AMBP","1",243,4,1.70192223334984,"AF-P02760-F1-model_v4","P02760-F1",0.332,0.685,1,82.405342616343
"94","P02763","ORM1","1",7183,6,2.86590356239432,"AF-P02763-F1-model_v4","P02763-F1",0.337,0.635,1,90.0906148282098
"95","P02790","HPX","1",3494,3,2.23113477557952,"AF-P02790-F1-model_v4","P02790-F1",0.36,0.68,1,88.4948083242059
"96","P03372","ESR1","1",110683,21,2.1963329326983,"AF-P03372-F1-model_v4","P03372-F1",0.262,0.767,1,66.9044640931637
"97","P04070","PROC","1",4956,6,1.77762217045386,"AF-P04070-F1-model_v4","P04070-F1",0.307,0.73,2,82.6316438356164
"98","P04090","RLN2","51",0,1,1.44450899748898,"AF-P04090-F1-model_v4","P04090-F1",0.123,0.787,1,62.3433695652174
"99","P04155","TFF1","1",5244,4,2.29812137480617,"AF-P04155-F1-model_v4","P04155-F1",0.319,0.341,0,88.4052922590837
"100","P04183","TK1","1",4,2,1.19348867507143,"AF-P04183-F1-model_v4","P04183-F1",0.284,0.554,2,82.3099831460674
"101","P05154","SERPINA5","1",135,2,1.1095886296857,"AF-P05154-F1-model_v4","P05154-F1",0.072,0.585,1,85.7298879900436
"102","P05161","ISG15","1",5205,5,1.45101454579465,"AF-P05161-F1-model_v4","P05161-F1",0.503,0.095,0,86.5401352426412
"103","P05783","KRT18","1",14048,9,1.33090802131812,"AF-P05783-F1-model_v4","P05783-F1",0.125,0.53,1,80.2997508896797
"104","P05787","KRT8","1",11239,6,1.34448350173283,"AF-P05787-F1-model_v4","P05787-F1",0.432,0.721,1,76.3267437533227
"105","P06276","BCHE","1",0,1,1.65953532668664,"AF-P06276-F1-model_v4","P06276-F1",0.226,0.774,3,93.2127135470527
"106","P06401","PGR","1",0,2,1.54221787070928,"AF-P06401-F1-model_v4","P06401-F1",0.395,0.872,1,57.7072780894835
"107","P06493","CDK1","1",34559,12,1.08766528788064,"AF-P06493-F1-model_v4","P06493-F1",0.514,0.471,1,89.3155051975052
"108","P06731","CEACAM5","1",0,1,2.1283055823008,"AF-P06731-F1-model_v4","P06731-F1",0.251,0.28,0,87.3328605724838
"109","P06732","CKM","1",3496,2,8.86609738517838,"AF-P06732-F1-model_v4","P06732-F1",0.087,0.793,1,95.1912792614573
"110","P06753","TPM3","1",41548,8,1.01048275542371,"AF-P06753-F1-model_v4","P06753-F1",0.348,0.799,1,91.788884064264
"111","P06899","H2BC11","1",5546,13,1.0773745255866,"AF-P06899-F1-model_v4","P06899-F1",0.25,0.87,2,85.698045035824
"112","P07911","UMOD","1",0,1,1.71704260033339,"AF-P07911-F1-model_v4","P07911-F1",0.306,0.334,0,83.0492157266365
"113","P07949","RET","1",21974,5,2.85727588811682,"AF-P07949-F1-model_v4","P07949-F1",0.127,0.827,1,79.442057208238
"114","P08069","IGF1R","1",82474,9,1.09238294480934,"AF-P08069-F1-model_v4","P08069-F1",0.15,0.731,1,78.502755985267
"115","P08118","MSMB","1",0,2,3.5179714748952,"AF-P08118-F1-model_v4","P08118-F1",0.314,0.474,1,89.4385890257559
"116","P08247","SYP","1",2,2,1.74170503610015,"AF-P08247-F1-model_v4","P08247-F1",0.39,0.651,2,78.3437139272271
"117","P08476","INHBA","1",0,1,1.29801690801534,"AF-P08476-F1-model_v4","P08476-F1",0.032,0.018,0,76.539286789046
"118","P08590","MYL3","1",0,1,2.33832909125418,"AF-P08590-F1-model_v4","P08590-F1",0.382,0.194,0,88.8578110749186
"119","P08709","F7","1",0,5,2.5847830367607,"AF-P08709-F1-model_v4","P08709-F1",0.316,0.422,1,82.7395737614171
"120","P08727","KRT19","1",8670,5,1.44240185971446,"AF-P08727-F1-model_v4","P08727-F1",0.374,0.199,0,81.4000710135571
"121","P09067","HOXB5","1",6984,2,2.42475868147927,"AF-P09067-F1-model_v4","P09067-F1",0.277,0.67,1,63.733368777187
"122","P09238","MMP10","1",1749,2,1.78561263208923,"AF-P09238-F1-model_v4","P09238-F1",0.19,0.54,1,85.62216801461
"123","P09417","QDPR","1",0,1,1.08102636752562,"AF-P09417-F1-model_v4","P09417-F1",0.192,0.597,1,96.4686954118297
"124","P09467","FBP1","1",1749,2,1.15725544131054,"AF-P09467-F1-model_v4","P09467-F1",0.373,0.49,1,94.3652827265686
"125","P09669","COX6C","1",0,2,1.6530280028501,"AF-P09669-F1-model_v4","P09669-F1",0.362,0.466,1,94.8665802269044
"126","P09914","IFIT1","1",0,1,1.06499680724729,"AF-P09914-F1-model_v4","P09914-F1",0.057,0.93,1,94.1743924993578
"127","P0C0L4","C4A","1",3487,4,1.64913922640284,"AF-P0C0L4-F1-model_v4","P0C0L4-F1",0.343,0.596,1,83.5416452991453
"128","P0C0L5","C4B","1",6141,3,1.52780750180551,"AF-P0C0L5-F1-model_v4","P0C0L5-F1",0.182,0.325,0,83.4692528185101
"129","P0C0S8","H2AC11","1",0,1,1.44471289987049,"AF-P0C0S8-F1-model_v4","P0C0S8-F1",0.416,0.234,0,91.3035750251762
"130","P0C0S8","H2AC13","1",0,2,3.08059015853259,"AF-P0C0S8-F1-model_v4","P0C0S8-F1",0.416,0.234,0,91.3035750251762
"131","P0CG38","POTEI","1",0,1,2.41127784436026,"AF-P0CG38-F1-model_v4","P0CG38-F1",0.076,0.801,2,70.5996448796602
"132","P0DPH8","TUBA3D","1",165,2,3.38205170099667,"AF-P0DPH8-F1-model_v4","P0DPH8-F1",0.241,0.831,1,91.9623206150342
"133","P10082","PYY","1",1749,2,2.46455693058055,"AF-P10082-F1-model_v4","P10082-F1",0.16,0.109,0,70.5475507614213
"134","P10242","MYB","1",2764,3,1.45575540378787,"AF-P10242-F1-model_v4","P10242-F1",0.223,0.652,1,59.1985935965429
"135","P10243","MYBL1","1",0,1,1.00473974087014,"AF-P10243-F1-model_v4","P10243-F1",0.178,0.476,1,58.4626727423364
"136","P10645","CHGA","1",0,1,4.61819357762717,"AF-P10645-F1-model_v4","P10645-F1",0.196,0.887,1,59.1472276949057
"137","P11245","NAT2","37",0,1,1.76613649564496,"AF-P11245-F1-model_v4","P11245-F1",0.141,0.451,2,96.5502794242168
"138","P11388","TOP2A","1",15220,10,1.85548438444447,"AF-P11388-F1-model_v4","P11388-F1",0.045,0.897,1,76.4083174292472
"139","P11509","CYP2A6","1",0,2,4.0821439436948,"AF-P11509-F1-model_v4","P11509-F1",0.104,0.97,1,96.5680683245416
"140","P12107","COL11A1","1",0,1,2.41529601875639,"AF-P12107-F1-model_v4","P12107-F1",0.153,0.37,0,52.8854014255502
"141","P13805","TNNT1","1",0,2,3.8238542859797,"AF-P13805-F1-model_v4","P13805-F1",0.147,0.251,0,74.9739308855292
"142","P13929","ENO3","1",1749,2,3.12248255543102,"AF-P13929-F1-model_v4","P13929-F1",0.408,0.473,1,97.559034211323
"143","P14635","CCNB1","1",54556,11,1.28375162609675,"AF-P14635-F1-model_v4","P14635-F1",0.078,0.699,1,77.7724150162578
"144","P15311","EZR","1",32651,14,1.01898291367258,"AF-P15311-F1-model_v4","P15311-F1",0.19,0.972,1,88.4196745138178
"145","P15863","PAX1","1",0,1,1.06005321996949,"AF-P15863-F1-model_v4","P15863-F1",0.271,0.535,1,55.5158778430871
"146","P16157","ANK1","1",14044,6,1.85023485591354,"AF-P16157-F1-model_v4","P16157-F1",0.092,0.544,1,69.7517586587553
"147","P16402","H1-3","1",0,1,2.37681799875624,"AF-P16402-F1-model_v4","P16402-F1",0.251,0.165,0,63.9561107574793
"148","P16403","H1-2","1",1749,2,1.525086136555,"AF-P16403-F1-model_v4","P16403-F1",0.263,0.262,0,65.0318375499334
"149","P16471","PRLR","1",1749,2,1.3552910610081,"AF-P16471-F1-model_v4","P16471-F1",0.106,0.955,1,61.7794438765079
"150","P17302","GJA1","1",14664,4,1.16756636517389,"AF-P17302-F1-model_v4","P17302-F1",0.085,0.955,1,70.9983305839657
"151","P17600","SYN1","1",0,1,1.48443093418519,"AF-P17600-F1-model_v4","P17600-F1",0.086,0.82,1,70.3446065479609
"152","P17643","TYRP1","1",0,2,1.31405053104252,"AF-P17643-F1-model_v4","P17643-F1",0.313,0.266,0,91.3425678203929
"153","P17752","TPH1","1",0,1,2.33533046619615,"AF-P17752-F1-model_v4","P17752-F1",0.099,0.985,1,88.3631107401224
"154","P17861","XBP1","1",679,2,1.30486970281094,"AF-P17861-F1-model_v4","P17861-F1",0.403,0.362,0,69.8956420426376
"155","P18440","NAT1","37",0,1,3.58850060234583,"AF-P18440-F1-model_v4","P18440-F1",0.291,0.551,1,98.206051861146
"156","P19237","TNNI1","1",0,2,3.49458289685189,"AF-P19237-F1-model_v4","P19237-F1",0.252,0.365,0,78.0849108910891
"157","P19652","ORM2","1",1878,3,1.72108288852941,"AF-P19652-F1-model_v4","P19652-F1",0.336,0.28,0,91.7151622596154
"158","P19823","ITIH2","1",7,3,-1.34874487230646,"AF-P19823-F1-model_v4","P19823-F1",0.269,0.566,3,82.5736792327161
"159","P20248","CCNA2","1",12669,5,1.0444807733931,"AF-P20248-F1-model_v4","P20248-F1",0.256,0.547,2,74.7478724026924
"160","P20336","RAB3A","1",10539,5,1.19496794652757,"AF-P20336-F1-model_v4","P20336-F1",0.058,0.861,1,84.0467539863326
"161","P20472","PVALB","1",0,1,2.80286907580261,"AF-P20472-F1-model_v4","P20472-F1",0.35,0.405,1,95.3575710900474
"162","P20700","LMNB1","1",23101,6,1.09931938046262,"AF-P20700-F1-model_v4","P20700-F1",0.275,0.754,2,82.6346633684663
"163","P20916","MAG","1",4900,4,1.82776494240887,"AF-P20916-F1-model_v4","P20916-F1",0.341,0.924,1,81.2443530137832
"164","P21549","AGXT","1",0,1,1.94442980097838,"AF-P21549-F1-model_v4","P21549-F1",0.363,0.691,1,98.2736231404959
"165","P21579","SYT1","1",4032,6,3.21419730322961,"AF-P21579-F1-model_v4","P21579-F1",0.232,0.309,0,81.1354439461883
"166","P21810","BGN","1",35968,7,1.062787315598,"AF-P21810-F1-model_v4","P21810-F1",0.299,0.811,1,85.7091987725878
"167","P21815","IBSP","1",0,1,2.33445218813367,"AF-P21815-F1-model_v4","P21815-F1",0.275,0.088,0,50.0554607922393
"168","P21860","ERBB3","1",0,2,1.16250359922684,"AF-P21860-F1-model_v4","P21860-F1",0.108,0.502,1,72.8253734800232
"169","P22607","FGFR3","1",3496,2,1.67160143881354,"AF-P22607-F1-model_v4","P22607-F1",0.127,0.488,1,75.3696381632322
"170","P22674","CCNO","1",2315,3,2.01206541425025,"AF-P22674-F1-model_v4","P22674-F1",0.405,0.838,2,79.7310232383808
"171","P22694","PRKACB","1",11846,5,1.21536978384003,"AF-P22694-F1-model_v4","P22694-F1",0.128,0.727,1,95.6288622129436
"172","P22891","PROZ","1",0,1,1.24164028822281,"AF-P22891-F1-model_v4","P22891-F1",0.14,0.605,1,85.5221654423507
"173","P23378","GLDC","1",1749,2,1.87140751425274,"AF-P23378-F1-model_v4","P23378-F1",0.263,0.967,1,94.4771092564492
"174","P23510","TNFSF4","1",1749,2,1.26373595866113,"AF-P23510-F1-model_v4","P23510-F1",0.246,0.187,0,84.4242645074224
"175","P23771","GATA3","1",5243,4,1.96819274111109,"AF-P23771-F1-model_v4","P23771-F1",0.014,0.239,0,58.3175371360665
"176","P24347","MMP11","1",0,1,2.21761725983478,"AF-P24347-F1-model_v4","P24347-F1",0.41,0.848,1,78.8245550683518
"177","P24385","CCND1","1",39735,11,1.46353829317437,"AF-P24385-F1-model_v4","P24385-F1",0.313,0.616,2,88.5515780518928
"178","P24588","AKAP5","1",1749,2,1.46754141297539,"AF-P24588-F1-model_v4","P24588-F1",0.32,0.576,1,55.2899423718532
"179","P25815","S100P","1",1749,2,2.20977388569743,"AF-P25815-F1-model_v4","P25815-F1",0.427,0.529,1,87.1975412087912
"180","P25874","UCP1","59",0,1,2.34103943170413,"AF-P25874-F1-model_v4","P25874-F1",0.113,0.853,2,72.4371348314607
"181","P25929","NPY1R","1",0,1,2.36941074860262,"AF-P25929-F1-model_v4","P25929-F1",0.142,0.514,1,79.6758456117873
"182","P29033","GJB2","1",0,1,1.92999623299556,"AF-P29033-F1-model_v4","P29033-F1",0.236,0.943,2,86.3863956639566
"183","P29034","S100A2","1",0,1,-1.01481585477961,"AF-P29034-F1-model_v4","P29034-F1",0.329,0.282,0,87.0577677419355
"184","P29122","PCSK6","1",4449,4,1.42783240400698,"AF-P29122-F1-model_v4","P29122-F1",0.227,0.59,1,82.2580692338656
"185","P29322","EPHA8","1",1749,4,2.97685658837775,"AF-P29322-F1-model_v4","P29322-F1",0.095,0.281,0,80.3857456365503
"186","P30307","CDC25C","1",0,1,1.58707538526194,"AF-P30307-F1-model_v4","P30307-F1",0.34,0.777,1,64.1824899598394
"187","P30550","GRPR","1",0,1,1.46821866821657,"AF-P30550-F1-model_v4","P30550-F1",0.116,0.786,2,78.916125
"188","P30988","CALCR","12",0,1,-1.03251294739628,"AF-P30988-F1-model_v4","P30988-F1",0.067,0.948,1,77.9922982321291
"189","P30990","NTS","1",3967,4,3.5685143576737,"AF-P30990-F1-model_v4","P30990-F1",-0.024,0.883,1,63.4751731601732
"190","P31350","RRM2","1",1604,3,1.23465980051121,"AF-P31350-F1-model_v4","P31350-F1",0.276,0.377,0,80.1260056925996
"191","P31415","CASQ1","1",6,2,3.47063548386838,"AF-P31415-F1-model_v4","P31415-F1",0.376,0.308,0,90.4405996860283
"192","P31645","SLC6A4","1",0,1,4.29893465415206,"AF-P31645-F1-model_v4","P31645-F1",0.091,0.966,1,85.4319524959742
"193","P32322","PYCR1","49",0,1,1.29770504178296,"AF-P32322-F1-model_v4","P32322-F1",0.336,0.869,2,90.0678100940975
"194","P33552","CKS2","1",0,1,1.13894741666974,"AF-P33552-F1-model_v4","P33552-F1",0.368,0.194,0,92.8712195121951
"195","P33981","TTK","1",1749,3,1.06953408076432,"AF-P33981-F1-model_v4","P33981-F1",0.146,0.956,1,63.954351783879
"196","P35609","ACTN2","1",74963,13,6.44037710360703,"AF-P35609-F1-model_v4","P35609-F1",0.227,0.956,2,85.0345231570293
"197","P35670","ATP7B","1",0,1,1.31093752799363,"AF-P35670-F1-model_v4","P35670-F1",0.056,0.848,3,71.8326538950427
"198","P36888","FLT3","1",0,1,1.54383024519454,"AF-P36888-F1-model_v4","P36888-F1",0.283,0.449,1,75.5246502835539
"199","P36956","SREBF1","1",5107,3,1.30303629353415,"AF-P36956-F1-model_v4","P36956-F1",0.292,0.816,1,65.4714095527269
"200","P40225","THPO","1",0,1,2.25570699157388,"AF-P40225-F1-model_v4","P40225-F1",0.34,0.369,0,61.3589891018414
"201","P40238","MPL","1",0,1,-1.09962795189866,"AF-P40238-F1-model_v4","P40238-F1",0.199,0.405,1,73.0896830775364
"202","P40305","IFI27","1",0,1,1.25913500211486,"AF-P40305-F1-model_v4","P40305-F1",0.066,0.942,1,52.1421118012422
